B0_ess,B0_ess_ps,B0_hdp_lb,B0_hdp_ub,B0_mean,B0_r_hat,B[1]_ess,B[1]_ess_ps,B[1]_hdp_lb,B[1]_hdp_ub,B[1]_mean,B[1]_r_hat,B[2]_ess,B[2]_ess_ps,B[2]_hdp_lb,B[2]_hdp_ub,B[2]_mean,B[2]_r_hat,B[3]_ess,B[3]_ess_ps,B[3]_hdp_lb,B[3]_hdp_ub,B[3]_mean,B[3]_r_hat,sigma_ess,sigma_ess_ps,sigma_hdp_lb,sigma_hdp_ub,sigma_mean,sigma_r_hat,epsilon,time,megabytes,gctime,gcpercent,allocations,sampler,Nsamples,Nadapt,delta,Nd,Nc,B[1]_sampler_rhat,B[2]_sampler_rhat,B[3]_sampler_rhat,B0_sampler_rhat,sigma_sampler_rhat
402.96049506263336,211.87752851925993,-4.37725,3.67491,-0.08596930949,0.9990071516433985,421.2722246043055,221.50587682074678,0.351705,0.705618,0.5194271349999998,0.9993204783441508,530.4516833952003,278.9126801603387,0.413247,1.03587,0.7177636144999999,0.9993344607696529,511.0895533283881,268.73202891613425,0.0986038,0.823298,0.412183292482,0.999138316190432,311.8749663012209,163.98455401108055,0.752829,2.73432,1.6415499549999997,1.000165021065121,0.1098559999999999,1.901855746,8.894276,0.037058177,0.019485272254712842,200373,CmdStanNUTS,2000,1000,0.8,10,3,0.9996416400530612,1.0250480703108904,1.2141433434310558,1.4030325569983457,1.0030699475385016
661.264414630407,2890.408466638173,-4.692803294688794,5.374390948865564,0.3001987529082212,0.9990010266165725,748.0296318532676,3269.6620797496935,0.28873506527868886,0.7543949456081941,0.5053224220915203,0.9997402590322154,662.5486520689009,2896.021910645244,0.2746416426152826,1.0941418284658346,0.7004585899740183,1.0013891098128087,700.6514040559055,3062.570290550138,0.03111121772981989,0.8609609215183622,0.4027413257852792,0.9999746703951032,256.339997531296,1120.4705452305102,0.7446859763996672,3.0428406379186264,1.7306688227323395,1.000561295482047,0.36805008588047755,0.228778881,137.178627,0.031381775,0.13717076883508317,1128646,DHMCNUTS,2000,1000,0.8,10,3,0.9996416400530612,1.0250480703108904,1.2141433434310558,1.4030325569983457,1.0030699475385016
464.83865859758544,254.62797434632375,-1.72211,5.93517,2.1360231427999996,0.99901172171652,332.3996263652656,182.08090478148992,0.303094,0.786672,0.5379782244000001,0.9991427330016334,340.24989148689656,186.38110027734893,0.113939,0.561068,0.3388890655499999,0.9993568188425699,464.9499473657601,254.68893578548915,0.286183,0.663381,0.48674621362000003,0.9990174238672456,246.7970450807979,135.18977068984324,0.479634,1.76767,1.086056119,1.0060165309700304,0.10339499999999996,1.825560054,8.896102,0,0,200374,CmdStanNUTS,2000,1000,0.8,10,3,1.239194918664071,1.2036446358608834,1.410201252906791,1.2954844815363717,1.0020123439541757
651.8136720756794,2926.851395172817,-1.522849557305494,5.965702204687194,2.2270143222142726,0.9993485446267919,1e3,4490.319121187431,0.309320405205043,0.7215053037204807,0.5333615527619683,1.0019793096286318,597.5915886799222,2683.376937310229,0.11686643142544152,0.5659826794337502,0.336706469651435,0.9989998302204459,747.2250629815503,3355.278988136538,0.30565866547506654,0.668585328128692,0.4890983570783612,0.9990312375592214,339.7344218606159,1525.5159706062807,0.5143171601879919,1.9130561976101375,1.0804382527884995,1.0006856076168582,0.39791968378964276,0.222701321,133.69384,0.033660292,0.1511454527923523,1098810,DHMCNUTS,2000,1000,0.8,10,3,1.239194918664071,1.2036446358608834,1.410201252906791,1.2954844815363717,1.0020123439541757
329.9196752016722,172.1841595140843,-3.15072,8.70649,2.6876048917900004,1.004275968706109,260.8331329362045,136.12808554261744,0.200072,0.721138,0.46445543145,1.0075944434397384,277.69902078534835,144.93034543205408,0.147406,0.683358,0.40863195652999995,1.0043822426043039,439.78033237644127,229.520130482592,-0.0489697,0.992435,0.4818109133299999,0.9994209657107557,281.06731916369586,146.68825097349807,0.663799,2.36951,1.325287355,1.0003314057309562,0.09476279999999988,1.916086103,8.895861,0,0,200374,CmdStanNUTS,2000,1000,0.8,10,3,1.186958174150237,1.1773184019628067,1.0285454900800404,1.024722806877296,1.000343871186676
947.5454758494136,4491.261052774219,-2.56830021730421,7.883726968773501,2.5967353098564336,0.9992400598318346,1e3,4739.88971215138,0.24021540363972377,0.6771932831394131,0.4658751340112814,0.999176661156109,910.3420339238422,4314.920841134583,0.1613724164236334,0.6861846158232594,0.4114739819946933,0.9991386248653585,974.0916089627647,4617.086796015593,0.017331404059161046,0.9878269596930076,0.48644995207831787,0.9993763922433466,324.80542436518965,1539.5418893995256,0.6108443185241982,2.1097742460419875,1.292512471872594,0.9991093858689005,0.41301041766430024,0.210975373,145.220544,0.033820967,0.16030765353831133,1192522,DHMCNUTS,2000,1000,0.8,10,3,1.186958174150237,1.1773184019628067,1.0285454900800404,1.024722806877296,1.000343871186676
384.957310777874,211.44647623514038,-6.32808,6.14813,-0.04191804472,0.9995712870330676,256.3097534928867,140.78390689932922,0.183514,0.865654,0.50697182426,1.0031775536838332,384.6304598136404,211.2669459789112,0.262419,0.712887,0.48855135990000004,0.9993377636348449,342.0022659738548,187.8524500768132,0.212892,0.997406,0.6249340996000001,1.0081106086180267,167.00908702899,91.73350385311741,0.975706,3.5467,1.9521277519999998,1.0048500209195796,0.17671600000000015,1.820589861,8.894642,0.031279166,0.017180786661537932,200374,CmdStanNUTS,2000,1000,0.8,10,3,1.0138639429267151,1.0116543895500771,1.0021925091580495,1.1372935364996777,1.007476202058309
973.5197270967984,5123.109306259691,-5.332373456785136,5.54104677545217,0.046996335757396854,0.9994458974340624,1e3,5262.4607017853405,0.21930868803260778,0.8309670396774778,0.5036989812750361,0.9992684187664108,1e3,5262.4607017853405,0.28132909460481625,0.7083699325723624,0.48763560452662447,0.9992342894893019,741.5930038041155,3902.604039238104,0.2580995735133878,0.9574545673110127,0.6233381303518672,0.9990195572037579,379.68666702675984,1998.0861642201794,0.8284440235830445,3.1193665393707217,1.805705543187014,0.9996376246731905,0.43231469340000245,0.190025172,119.022064,0.026437799,0.13912787827919978,979894,DHMCNUTS,2000,1000,0.8,10,3,1.0138639429267151,1.0116543895500771,1.0021925091580495,1.1372935364996777,1.007476202058309
491.2786711674042,272.75193633268384,-2.95706,1.62002,-0.7728054738240001,1.0008887422453243,354.9962812237582,197.0896128354174,0.361918,0.718522,0.5208993555000001,0.9990799600864172,452.59606716534006,251.2758255972389,0.444848,0.725695,0.5846551040000001,0.9991467493969381,561.0049442267615,311.4631141353138,0.487504,0.71965,0.603500278,0.9996963022402205,284.6851489528216,158.05372831987194,0.442476,1.6638,0.9326171570000001,0.999013457178111,0.09560320000000014,1.80119224,8.901192,0,0,200373,CmdStanNUTS,2000,1000,0.8,10,3,1.4030084213853007,1.3386624200170967,1.105038610333999,1.0129702230459083,0.999888450569589
898.1511072919062,4862.479868994923,-2.9493144893585574,1.581909512988374,-0.8078623951163751,0.9991608712950512,799.4448333609532,4328.096215691952,0.32827052741801277,0.6907130685183848,0.51971137340123,1.0004202096985193,1e3,5413.877274678434,0.44902724164523106,0.756759681501434,0.5885651215987908,0.9991833506277866,1e3,5413.877274678434,0.4941131231198461,0.7163507321255981,0.6025975514731894,1.0012745755930341,208.675241378907,1129.7421470893014,0.4541659679140817,1.6173638205820389,0.95813798828146,0.9990528671412081,0.5010996467014276,0.184710504,119.117504,0.028893085,0.15642361627685233,980643,DHMCNUTS,2000,1000,0.8,10,3,1.4030084213853007,1.3386624200170967,1.105038610333999,1.0129702230459083,0.999888450569589
